Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-109197,2022-05-09,CUST-6257,Customer 6257,North,Furniture,Chairs,5710.08,5,0.06,1311.88
ORD-109198,2022-02-18,CUST-4111,Customer 4111,North,Technology,Copiers,7449.32,5,0.06,1121.29
ORD-109199,2023-11-07,CUST-3510,Customer 3510,South,Office Supplies,Art,630.77,6,0.14,93.56
ORD-109200,2022-10-20,CUST-9752,Customer 9752,West,Furniture,Chairs,1428.25,2,0.23,6.08
ORD-109201,2023-09-20,CUST-4943,Customer 4943,West,Technology,Phones,6963.26,6,0.11,849.91
ORD-109202,2023-06-20,CUST-2162,Customer 2162,North,Furniture,Chairs,1579.93,6,0.12,30.75
ORD-109203,2022-11-07,CUST-1944,Customer 1944,North,Technology,Copiers,11035.77,5,0.04,2361.63
ORD-109204,2023-06-21,CUST-3074,Customer 3074,North,Furniture,Tables,2989.06,6,0.07,843.46
ORD-109205,2023-10-01,CUST-3253,Customer 3253,West,Office Supplies,Binders,34.55,5,0.16,5.13
ORD-109206,2022-08-22,CUST-6784,Customer 6784,South,Furniture,Chairs,4965.53,5,0.2,-346.2
ORD-109207,2022-07-28,CUST-6686,Customer 6686,East,Office Supplies,Art,127.34,1,0.04,37.78
ORD-109208,2023-08-28,CUST-7144,Customer 7144,West,Office Supplies,Binders,116.62,1,0.18,3.54
ORD-109209,2022-04-04,CUST-1340,Customer 1340,East,Office Supplies,Binders,1211.27,6,0.13,216.24
ORD-109210,2022-11-23,CUST-3797,Customer 3797,East,Technology,Accessories,14660.72,6,0.12,303.2
ORD-109211,2022-08-13,CUST-7702,Customer 7702,North,Technology,Phones,967.37,7,0.15,-33.94
ORD-109212,2022-01-11,CUST-7487,Customer 7487,North,Technology,Machines,8213.88,4,0.08,1268.97
ORD-109213,2022-11-25,CUST-6463,Customer 6463,East,Office Supplies,Paper,153.71,1,0.11,2.72
ORD-109214,2022-01-12,CUST-4303,Customer 4303,East,Office Supplies,Art,57.71,7,0.02,11.95
ORD-109215,2022-02-04,CUST-4000,Customer 4000,North,Furniture,Bookcases,1653.94,4,0.08,396.51
ORD-109216,2023-03-23,CUST-9144,Customer 9144,West,Office Supplies,Storage,550.87,3,0.11,69.55
ORD-109217,2023-03-28,CUST-1866,Customer 1866,South,Technology,Phones,3982.47,3,0.1,427.2
ORD-109218,2022-08-08,CUST-8170,Customer 8170,North,Technology,Phones,11978.47,5,0.16,2502.18
ORD-109219,2023-03-17,CUST-8412,Customer 8412,West,Furniture,Bookcases,6478.41,7,0.09,593.73
ORD-109220,2023-10-15,CUST-4536,Customer 4536,South,Office Supplies,Binders,666.65,7,0.11,126.07
ORD-109221,2023-06-19,CUST-3083,Customer 3083,South,Office Supplies,Art,1583.83,6,0.0,421.19
ORD-109222,2023-08-18,CUST-1650,Customer 1650,South,Office Supplies,Art,106.4,2,0.12,8.82
ORD-109223,2022-08-17,CUST-2137,Customer 2137,East,Technology,Phones,8217.96,4,0.09,737.55
ORD-109224,2022-12-10,CUST-2399,Customer 2399,North,Technology,Phones,959.75,1,0.04,90.93
ORD-109225,2022-03-21,CUST-8520,Customer 8520,East,Office Supplies,Binders,659.8,3,0.07,104.75
ORD-109226,2022-12-19,CUST-8290,Customer 8290,East,Office Supplies,Paper,361.7,2,0.2,20.96
ORD-109227,2023-01-31,CUST-5273,Customer 5273,North,Furniture,Bookcases,85.45,1,0.12,6.81
ORD-109228,2022-10-17,CUST-3907,Customer 3907,East,Technology,Phones,13923.57,7,0.14,349.8
ORD-109229,2023-03-31,CUST-8868,Customer 8868,West,Office Supplies,Art,71.73,7,0.2,11.58
ORD-109230,2023-11-02,CUST-8790,Customer 8790,South,Office Supplies,Art,169.37,3,0.15,31.83
ORD-109231,2022-05-08,CUST-6509,Customer 6509,East,Office Supplies,Binders,157.06,1,0.13,2.81
ORD-109232,2023-12-03,CUST-7652,Customer 7652,East,Office Supplies,Binders,305.04,6,0.02,67.51
ORD-109233,2023-06-27,CUST-6405,Customer 6405,North,Furniture,Bookcases,854.64,2,0.02,236.29
ORD-109234,2022-12-25,CUST-3577,Customer 3577,West,Furniture,Tables,863.3,1,0.15,199.62
ORD-109235,2023-06-11,CUST-5987,Customer 5987,South,Office Supplies,Binders,64.6,2,0.09,7.62
ORD-109236,2022-11-09,CUST-6530,Customer 6530,West,Technology,Phones,4198.05,2,0.04,975.7
ORD-109237,2022-03-16,CUST-5664,Customer 5664,North,Office Supplies,Paper,499.93,7,0.23,52.75
ORD-109238,2023-06-30,CUST-5409,Customer 5409,East,Furniture,Chairs,112.57,1,0.1,7.03
ORD-109239,2022-07-15,CUST-1967,Customer 1967,West,Furniture,Furnishings,1694.0,2,0.21,30.03
ORD-109240,2022-01-29,CUST-7760,Customer 7760,East,Furniture,Furnishings,6234.79,5,0.17,1347.78
ORD-109241,2023-12-07,CUST-1267,Customer 1267,East,Furniture,Chairs,3663.94,4,0.14,118.94
ORD-109242,2022-01-16,CUST-9987,Customer 9987,West,Furniture,Tables,647.64,3,0.13,163.03
ORD-109243,2023-02-27,CUST-8890,Customer 8890,North,Office Supplies,Art,842.63,7,0.14,190.18
ORD-109244,2023-08-12,CUST-5356,Customer 5356,North,Office Supplies,Art,55.1,1,0.03,13.21
ORD-109245,2023-08-16,CUST-5395,Customer 5395,West,Technology,Machines,10741.48,7,0.06,1311.23
ORD-109246,2023-02-09,CUST-1185,Customer 1185,East,Furniture,Chairs,2914.67,6,0.22,136.67
ORD-109247,2023-09-28,CUST-5227,Customer 5227,East,Technology,Machines,19671.43,7,0.08,3461.48
ORD-109248,2023-06-15,CUST-9691,Customer 9691,North,Office Supplies,Storage,60.65,3,0.1,13.51
ORD-109249,2023-09-06,CUST-3631,Customer 3631,North,Technology,Accessories,16091.25,6,0.1,3349.96
ORD-109250,2022-03-18,CUST-7008,Customer 7008,East,Office Supplies,Storage,323.72,3,0.29,-11.5
ORD-109251,2022-08-17,CUST-6948,Customer 6948,East,Technology,Accessories,2878.74,2,0.09,287.76
ORD-109252,2022-10-24,CUST-8897,Customer 8897,East,Technology,Copiers,827.6,3,0.07,190.07
ORD-109253,2023-05-25,CUST-8855,Customer 8855,East,Office Supplies,Storage,611.95,4,0.09,101.65
ORD-109254,2023-12-16,CUST-8998,Customer 8998,West,Office Supplies,Storage,71.35,2,0.18,7.82
ORD-109255,2023-07-27,CUST-8114,Customer 8114,West,Furniture,Furnishings,1100.28,1,0.09,308.03
ORD-109256,2023-06-22,CUST-7539,Customer 7539,South,Furniture,Tables,1408.37,2,0.24,137.89
ORD-109257,2023-08-06,CUST-4090,Customer 4090,West,Office Supplies,Paper,108.26,1,0.14,20.43
ORD-109258,2023-09-07,CUST-2316,Customer 2316,South,Furniture,Chairs,2341.39,3,0.23,-253.63
ORD-109259,2022-11-22,CUST-3227,Customer 3227,East,Furniture,Furnishings,1976.05,4,0.1,170.74
ORD-109260,2022-12-29,CUST-8256,Customer 8256,North,Technology,Accessories,1207.0,2,0.11,271.95
ORD-109261,2023-10-31,CUST-5077,Customer 5077,West,Furniture,Furnishings,3365.83,4,0.08,162.95
ORD-109262,2022-12-25,CUST-4397,Customer 4397,South,Office Supplies,Storage,612.06,6,0.14,106.52
ORD-109263,2023-12-07,CUST-2863,Customer 2863,East,Technology,Phones,12433.8,4,0.05,2520.51
ORD-109264,2022-11-20,CUST-4708,Customer 4708,West,Furniture,Tables,432.96,4,0.15,78.47
ORD-109265,2023-11-29,CUST-7650,Customer 7650,South,Office Supplies,Paper,512.84,5,0.23,74.31
ORD-109266,2022-11-22,CUST-1630,Customer 1630,North,Furniture,Tables,145.14,1,0.08,32.44
ORD-109267,2023-09-17,CUST-2116,Customer 2116,South,Technology,Phones,609.79,4,0.0,209.89
ORD-109268,2022-06-14,CUST-2157,Customer 2157,North,Furniture,Tables,871.14,1,0.06,122.43
ORD-109269,2023-07-27,CUST-6182,Customer 6182,North,Office Supplies,Binders,266.01,3,0.23,25.57
ORD-109270,2023-08-27,CUST-9839,Customer 9839,East,Furniture,Chairs,2016.37,3,0.21,16.12
ORD-109271,2023-03-31,CUST-3172,Customer 3172,West,Furniture,Furnishings,1861.44,3,0.06,277.79
ORD-109272,2022-06-02,CUST-9612,Customer 9612,South,Office Supplies,Storage,578.56,3,0.08,93.66
ORD-109273,2022-05-07,CUST-6140,Customer 6140,North,Office Supplies,Binders,283.99,4,0.08,73.48
ORD-109274,2022-07-12,CUST-1494,Customer 1494,North,Technology,Machines,8985.51,3,0.0,1769.54
ORD-109275,2023-09-19,CUST-8879,Customer 8879,South,Office Supplies,Art,124.64,5,0.2,-6.13
ORD-109276,2023-06-14,CUST-3855,Customer 3855,West,Office Supplies,Storage,621.44,6,0.21,68.38
ORD-109277,2022-01-10,CUST-5918,Customer 5918,East,Technology,Copiers,5038.18,2,0.05,1284.53
ORD-109278,2022-04-02,CUST-3811,Customer 3811,East,Technology,Copiers,5602.06,5,0.07,1559.85
ORD-109279,2022-05-19,CUST-1454,Customer 1454,West,Office Supplies,Storage,156.13,2,0.22,6.98
ORD-109280,2023-04-26,CUST-4462,Customer 4462,North,Technology,Copiers,7718.05,7,0.06,813.7
ORD-109281,2023-03-25,CUST-4324,Customer 4324,South,Office Supplies,Paper,175.69,1,0.0,36.68
ORD-109282,2022-11-29,CUST-7272,Customer 7272,North,Furniture,Furnishings,7093.66,5,0.11,1798.04
ORD-109283,2022-12-06,CUST-5384,Customer 5384,West,Office Supplies,Binders,705.68,3,0.01,121.33
ORD-109284,2022-02-21,CUST-5631,Customer 5631,East,Office Supplies,Binders,167.96,1,0.09,13.97
ORD-109285,2023-12-08,CUST-1310,Customer 1310,South,Furniture,Bookcases,198.57,2,0.11,36.44
ORD-109286,2023-04-11,CUST-5569,Customer 5569,North,Furniture,Tables,1284.96,2,0.19,-66.47
ORD-109287,2023-12-19,CUST-7097,Customer 7097,South,Office Supplies,Paper,85.51,7,0.17,3.31
ORD-109288,2023-04-20,CUST-6713,Customer 6713,East,Office Supplies,Storage,159.14,2,0.0,22.95
ORD-109289,2023-02-05,CUST-4485,Customer 4485,East,Office Supplies,Paper,185.63,1,0.04,16.7
ORD-109290,2023-03-15,CUST-8995,Customer 8995,South,Office Supplies,Art,506.79,5,0.07,36.45
ORD-109291,2023-08-28,CUST-4256,Customer 4256,West,Office Supplies,Art,1335.14,6,0.04,170.59
ORD-109292,2023-10-19,CUST-8236,Customer 8236,East,Office Supplies,Paper,494.78,7,0.11,85.87
ORD-109293,2023-08-21,CUST-3756,Customer 3756,North,Furniture,Furnishings,3267.01,3,0.1,764.94
ORD-109294,2023-05-24,CUST-5367,Customer 5367,West,Furniture,Furnishings,673.59,2,0.14,123.85
ORD-109295,2022-06-02,CUST-3633,Customer 3633,East,Office Supplies,Art,73.03,3,0.09,19.53
ORD-109296,2023-05-29,CUST-9275,Customer 9275,West,Technology,Copiers,13876.51,6,0.04,4281.73
ORD-109297,2023-05-18,CUST-7063,Customer 7063,South,Technology,Machines,22904.75,7,0.08,3314.37
ORD-109298,2023-11-07,CUST-2939,Customer 2939,West,Furniture,Bookcases,1375.63,2,0.09,316.82
ORD-109299,2022-01-06,CUST-3442,Customer 3442,North,Office Supplies,Paper,677.99,3,0.06,201.31
ORD-109300,2023-05-15,CUST-4573,Customer 4573,East,Furniture,Furnishings,995.52,1,0.1,263.07
ORD-109301,2023-10-23,CUST-8362,Customer 8362,South,Furniture,Chairs,3585.06,4,0.09,924.91
ORD-109302,2023-12-18,CUST-4016,Customer 4016,West,Office Supplies,Storage,306.39,7,0.13,41.92
ORD-109303,2022-04-28,CUST-6441,Customer 6441,South,Furniture,Furnishings,3451.21,5,0.3,152.28
ORD-109304,2023-04-30,CUST-3725,Customer 3725,West,Technology,Phones,1873.21,2,0.07,302.56
ORD-109305,2023-08-24,CUST-7876,Customer 7876,North,Technology,Copiers,1052.43,1,0.15,126.58
ORD-109306,2023-10-28,CUST-2286,Customer 2286,North,Technology,Phones,5071.3,2,0.05,1350.67
ORD-109307,2023-11-10,CUST-8791,Customer 8791,West,Office Supplies,Art,1345.91,7,0.11,63.85
ORD-109308,2023-04-13,CUST-6385,Customer 6385,East,Furniture,Chairs,1339.95,1,0.1,220.48
ORD-109309,2022-06-10,CUST-2675,Customer 2675,North,Technology,Phones,6221.6,6,0.02,1661.9
ORD-109310,2022-09-27,CUST-8880,Customer 8880,North,Office Supplies,Paper,1120.75,6,0.06,132.54
ORD-109311,2022-02-25,CUST-1842,Customer 1842,South,Office Supplies,Paper,66.85,1,0.1,10.87
ORD-109312,2022-08-16,CUST-3994,Customer 3994,East,Office Supplies,Binders,639.11,4,0.14,66.6
ORD-109313,2022-05-29,CUST-6263,Customer 6263,North,Office Supplies,Art,311.25,4,0.27,2.88
ORD-109314,2022-02-15,CUST-1124,Customer 1124,South,Furniture,Furnishings,909.24,6,0.13,176.69
ORD-109315,2022-05-24,CUST-6013,Customer 6013,East,Furniture,Tables,3079.58,5,0.23,-63.25
ORD-109316,2023-09-24,CUST-8754,Customer 8754,East,Furniture,Chairs,2947.28,4,0.23,-153.52
ORD-109317,2022-12-06,CUST-5456,Customer 5456,West,Technology,Machines,12249.87,4,0.08,1457.56
ORD-109318,2023-02-17,CUST-7013,Customer 7013,East,Office Supplies,Paper,145.12,4,0.12,23.55
ORD-109319,2023-06-04,CUST-7519,Customer 7519,West,Office Supplies,Storage,348.23,5,0.19,66.42
ORD-109320,2022-12-10,CUST-1482,Customer 1482,West,Office Supplies,Binders,751.17,4,0.07,181.18
ORD-109321,2023-01-22,CUST-1680,Customer 1680,North,Furniture,Furnishings,2284.27,5,0.16,222.51
ORD-109322,2023-04-18,CUST-5026,Customer 5026,North,Office Supplies,Binders,287.8,4,0.14,49.57
ORD-109323,2022-10-02,CUST-2064,Customer 2064,East,Furniture,Furnishings,748.04,1,0.13,-1.93
ORD-109324,2022-12-19,CUST-6395,Customer 6395,South,Office Supplies,Binders,975.1,6,0.09,65.0
ORD-109325,2022-03-07,CUST-1599,Customer 1599,South,Office Supplies,Art,1058.7,7,0.11,120.24
ORD-109326,2022-03-20,CUST-4863,Customer 4863,East,Technology,Machines,7502.86,3,0.07,2257.08
ORD-109327,2023-08-21,CUST-8340,Customer 8340,East,Furniture,Chairs,180.97,1,0.27,-36.41
ORD-109328,2023-09-28,CUST-6406,Customer 6406,West,Furniture,Bookcases,2130.76,6,0.18,190.25
ORD-109329,2022-07-21,CUST-4721,Customer 4721,North,Office Supplies,Art,656.75,4,0.2,31.57
ORD-109330,2023-10-24,CUST-6927,Customer 6927,West,Furniture,Bookcases,7289.49,6,0.17,1571.65
ORD-109331,2023-07-12,CUST-5738,Customer 5738,East,Technology,Copiers,600.97,6,0.11,13.19
ORD-109332,2022-04-23,CUST-6276,Customer 6276,South,Furniture,Tables,400.47,1,0.21,-39.64
ORD-109333,2022-04-01,CUST-4638,Customer 4638,North,Technology,Copiers,1447.43,2,0.14,-16.66
ORD-109334,2022-05-21,CUST-9313,Customer 9313,East,Technology,Phones,8415.79,7,0.07,1229.51
ORD-109335,2022-10-16,CUST-6383,Customer 6383,North,Office Supplies,Art,1120.77,6,0.03,361.47
ORD-109336,2023-12-31,CUST-6878,Customer 6878,West,Office Supplies,Storage,136.42,1,0.12,11.19
ORD-109337,2023-08-12,CUST-8450,Customer 8450,South,Office Supplies,Binders,276.54,2,0.15,-8.76
ORD-109338,2023-02-15,CUST-2579,Customer 2579,West,Office Supplies,Art,90.08,2,0.11,5.69
ORD-109339,2023-01-12,CUST-1897,Customer 1897,East,Technology,Phones,17282.88,7,0.1,2612.82
ORD-109340,2023-01-19,CUST-2247,Customer 2247,West,Furniture,Chairs,3798.73,5,0.1,524.78
ORD-109341,2022-06-01,CUST-4450,Customer 4450,West,Technology,Accessories,9360.28,5,0.13,1255.17
ORD-109342,2023-09-19,CUST-6632,Customer 6632,North,Technology,Machines,433.46,2,0.06,73.77
ORD-109343,2022-11-15,CUST-4219,Customer 4219,East,Technology,Copiers,240.88,1,0.13,12.32
ORD-109344,2023-01-04,CUST-3227,Customer 3227,East,Technology,Machines,1518.69,2,0.09,111.44
ORD-109345,2023-08-29,CUST-7914,Customer 7914,South,Furniture,Chairs,8246.86,6,0.2,384.83
ORD-109346,2023-07-14,CUST-2966,Customer 2966,West,Technology,Accessories,2845.1,5,0.02,459.68
ORD-109347,2023-12-04,CUST-1256,Customer 1256,West,Furniture,Tables,125.95,1,0.09,35.16
ORD-109348,2023-04-07,CUST-6703,Customer 6703,South,Furniture,Tables,1483.33,2,0.04,230.15
ORD-109349,2022-01-12,CUST-9099,Customer 9099,North,Office Supplies,Binders,170.46,5,0.02,55.66
ORD-109350,2022-06-05,CUST-8587,Customer 8587,East,Furniture,Chairs,1851.04,7,0.11,163.35
ORD-109351,2023-11-15,CUST-4295,Customer 4295,West,Technology,Accessories,423.96,5,0.03,47.35
ORD-109352,2023-04-22,CUST-6343,Customer 6343,South,Office Supplies,Paper,167.47,1,0.12,43.64
ORD-109353,2023-02-05,CUST-8612,Customer 8612,West,Furniture,Furnishings,4951.08,4,0.24,-130.35
ORD-109354,2022-06-26,CUST-9994,Customer 9994,South,Technology,Machines,8946.08,7,0.07,1026.85
ORD-109355,2022-12-07,CUST-3897,Customer 3897,North,Office Supplies,Paper,110.82,6,0.19,18.09
ORD-109356,2022-02-26,CUST-8738,Customer 8738,West,Furniture,Furnishings,2801.62,4,0.18,-127.23
ORD-109357,2023-03-24,CUST-7461,Customer 7461,South,Technology,Phones,447.67,1,0.1,57.65
ORD-109358,2022-07-22,CUST-2622,Customer 2622,North,Office Supplies,Storage,919.06,5,0.14,45.04
ORD-109359,2023-11-28,CUST-2419,Customer 2419,West,Technology,Copiers,3965.15,2,0.05,994.22
ORD-109360,2023-09-25,CUST-9425,Customer 9425,North,Technology,Accessories,1266.24,3,0.07,236.46
ORD-109361,2022-07-21,CUST-9078,Customer 9078,East,Technology,Copiers,3388.76,7,0.08,197.12
ORD-109362,2022-11-26,CUST-8173,Customer 8173,North,Furniture,Furnishings,458.74,1,0.12,105.1
ORD-109363,2022-12-29,CUST-8904,Customer 8904,West,Furniture,Bookcases,1602.19,2,0.06,176.87
ORD-109364,2023-03-30,CUST-2937,Customer 2937,South,Furniture,Furnishings,1757.97,2,0.27,-305.37
ORD-109365,2022-12-22,CUST-8844,Customer 8844,North,Technology,Machines,2365.21,1,0.06,609.28
ORD-109366,2022-08-04,CUST-1443,Customer 1443,South,Technology,Accessories,654.86,1,0.1,107.69
ORD-109367,2023-07-09,CUST-4603,Customer 4603,East,Furniture,Furnishings,3385.52,3,0.12,445.73
ORD-109368,2022-01-23,CUST-3663,Customer 3663,East,Technology,Machines,3145.46,3,0.1,390.67
ORD-109369,2022-06-04,CUST-3558,Customer 3558,East,Furniture,Tables,355.09,2,0.06,83.38
ORD-109370,2022-07-05,CUST-8253,Customer 8253,West,Office Supplies,Art,128.08,1,0.03,30.69
ORD-109371,2022-09-06,CUST-5178,Customer 5178,North,Office Supplies,Binders,390.25,2,0.2,51.67
ORD-109372,2022-05-14,CUST-1045,Customer 1045,East,Furniture,Chairs,2748.28,3,0.04,244.86
ORD-109373,2022-11-17,CUST-6865,Customer 6865,West,Furniture,Furnishings,4184.58,5,0.14,427.81
ORD-109374,2023-01-25,CUST-3172,Customer 3172,West,Technology,Phones,4454.56,2,0.09,876.59
ORD-109375,2023-03-10,CUST-7461,Customer 7461,West,Office Supplies,Art,120.14,1,0.05,17.2
ORD-109376,2022-01-22,CUST-4207,Customer 4207,West,Office Supplies,Paper,74.82,1,0.16,9.92
ORD-109377,2023-08-23,CUST-5371,Customer 5371,North,Office Supplies,Binders,236.34,6,0.2,-8.31
ORD-109378,2023-10-27,CUST-1733,Customer 1733,North,Furniture,Tables,1603.59,7,0.18,-114.47
ORD-109379,2022-05-05,CUST-7341,Customer 7341,East,Furniture,Furnishings,7050.88,6,0.24,756.43
ORD-109380,2022-03-20,CUST-7671,Customer 7671,East,Furniture,Bookcases,355.81,3,0.07,66.93
ORD-109381,2022-02-20,CUST-7218,Customer 7218,West,Office Supplies,Art,475.77,6,0.16,49.1
ORD-109382,2023-12-29,CUST-1852,Customer 1852,South,Furniture,Tables,512.84,1,0.0,104.37
ORD-109383,2022-06-25,CUST-1412,Customer 1412,North,Office Supplies,Paper,781.41,4,0.17,-21.52
ORD-109384,2022-09-10,CUST-8711,Customer 8711,East,Furniture,Furnishings,1002.31,4,0.1,28.39
ORD-109385,2022-09-03,CUST-4807,Customer 4807,East,Furniture,Furnishings,7332.92,5,0.1,879.71
ORD-109386,2022-04-16,CUST-2079,Customer 2079,North,Furniture,Tables,1399.97,4,0.04,427.08
ORD-109387,2022-07-12,CUST-7114,Customer 7114,East,Technology,Machines,4366.0,2,0.07,494.43
ORD-109388,2022-11-12,CUST-5600,Customer 5600,South,Technology,Accessories,3910.33,2,0.09,933.44
ORD-109389,2022-10-29,CUST-3729,Customer 3729,East,Office Supplies,Paper,588.55,7,0.07,149.65
ORD-109390,2023-07-02,CUST-2901,Customer 2901,North,Office Supplies,Binders,155.38,3,0.21,-12.33
ORD-109391,2023-12-17,CUST-6958,Customer 6958,West,Office Supplies,Paper,5.37,1,0.09,0.9
ORD-109392,2022-09-25,CUST-9252,Customer 9252,West,Office Supplies,Binders,166.13,1,0.16,13.32
ORD-109393,2022-06-19,CUST-3241,Customer 3241,South,Office Supplies,Storage,611.89,7,0.07,133.28
ORD-109394,2023-07-05,CUST-4077,Customer 4077,North,Furniture,Chairs,10065.01,7,0.12,60.64
ORD-109395,2023-03-31,CUST-6958,Customer 6958,East,Furniture,Tables,6362.42,5,0.17,241.78
ORD-109396,2023-10-13,CUST-1199,Customer 1199,West,Furniture,Bookcases,5883.91,6,0.13,1217.71
ORD-109397,2022-10-19,CUST-6250,Customer 6250,South,Office Supplies,Paper,427.3,3,0.22,-36.85
ORD-109398,2023-07-18,CUST-8253,Customer 8253,North,Office Supplies,Binders,1419.35,7,0.12,102.56
ORD-109399,2022-05-21,CUST-5495,Customer 5495,East,Office Supplies,Paper,475.26,3,0.06,108.03
ORD-109400,2022-05-26,CUST-8733,Customer 8733,East,Technology,Phones,9247.1,6,0.1,752.0
ORD-109401,2023-03-01,CUST-6478,Customer 6478,West,Technology,Accessories,4925.18,2,0.12,196.14
ORD-109402,2022-11-10,CUST-1237,Customer 1237,East,Technology,Accessories,1446.51,1,0.06,189.18
ORD-109403,2022-07-03,CUST-5081,Customer 5081,East,Technology,Phones,4819.83,4,0.13,402.58
ORD-109404,2023-10-26,CUST-5505,Customer 5505,West,Office Supplies,Binders,1062.87,5,0.0,194.93
ORD-109405,2023-12-14,CUST-2373,Customer 2373,South,Furniture,Tables,1411.98,2,0.17,180.75
ORD-109406,2022-05-08,CUST-3466,Customer 3466,East,Office Supplies,Storage,142.79,1,0.27,-19.17
ORD-109407,2022-10-14,CUST-1043,Customer 1043,North,Office Supplies,Storage,34.5,2,0.1,2.89
ORD-109408,2022-09-10,CUST-5876,Customer 5876,West,Furniture,Bookcases,7918.51,6,0.11,1289.19
ORD-109409,2023-12-01,CUST-8815,Customer 8815,North,Office Supplies,Paper,462.02,5,0.13,115.79
ORD-109410,2023-01-21,CUST-4838,Customer 4838,West,Technology,Machines,354.05,3,0.15,46.2
ORD-109411,2022-08-18,CUST-3691,Customer 3691,South,Technology,Accessories,577.76,1,0.14,-4.88
ORD-109412,2022-09-28,CUST-1677,Customer 1677,North,Technology,Copiers,7448.67,4,0.11,241.59
ORD-109413,2023-02-19,CUST-5303,Customer 5303,East,Furniture,Bookcases,990.76,1,0.04,177.98
ORD-109414,2022-07-17,CUST-3216,Customer 3216,South,Office Supplies,Binders,296.09,4,0.12,29.03
ORD-109415,2022-11-19,CUST-9716,Customer 9716,West,Technology,Machines,1792.76,2,0.15,169.94
ORD-109416,2022-02-25,CUST-2185,Customer 2185,West,Office Supplies,Paper,796.09,5,0.22,83.11
ORD-109417,2022-07-22,CUST-4858,Customer 4858,East,Technology,Copiers,14799.77,7,0.11,1290.3
ORD-109418,2023-09-13,CUST-3056,Customer 3056,South,Technology,Copiers,1922.28,2,0.05,153.54
ORD-109419,2023-09-20,CUST-1817,Customer 1817,East,Office Supplies,Paper,388.62,2,0.06,63.79
ORD-109420,2023-08-27,CUST-8768,Customer 8768,West,Technology,Accessories,7265.93,3,0.05,1950.86
ORD-109421,2022-05-18,CUST-9340,Customer 9340,West,Furniture,Bookcases,1791.97,3,0.1,354.4
ORD-109422,2023-02-26,CUST-2871,Customer 2871,West,Furniture,Bookcases,5255.13,6,0.18,-282.98
ORD-109423,2022-02-26,CUST-4090,Customer 4090,West,Furniture,Furnishings,7455.27,6,0.19,27.03
ORD-109424,2023-07-16,CUST-2575,Customer 2575,East,Technology,Copiers,3738.1,6,0.06,1091.7
ORD-109425,2022-03-12,CUST-5725,Customer 5725,North,Furniture,Furnishings,4396.3,5,0.13,889.74
ORD-109426,2023-08-17,CUST-2517,Customer 2517,South,Office Supplies,Paper,1035.27,6,0.14,235.91
